education,age,interest,num_of_questions,perc_correct,avg_time_to_answer,prev_skill_level,feedback,skill_level
1,14,0.47,3,0.333333333,61,0.3675,0,0.214137322
3,13,0.45,7,0.428571429,60,0.433928571,-1,0.267384654
1,15,0.61,16,0.625,70,0.62125,0,0.748492581
1,15,0.16,3,0.333333333,59,0.29,1,0.21966628
2,15,0.14,2,0.5,60,0.41,0,0.418701797
1,14,0.1,17,0.294117647,50,0.245588235,1,0.141507595
2,13,0.83,8,0.5,53,0.5825,1,0.673990882
2,13,0.5,13,0.384615385,77,0.413461538,1,0.400779365
3,15,0.45,7,0.857142857,45,0.755357143,-1,0.9
1,13,0.15,16,0.1875,31,0.178125,1,0.1
2,14,0.58,4,0.5,57,0.52,1,0.638506328
2,13,0.72,20,0.45,79,0.5175,1,0.554709964
3,14,0.4,8,0.625,54,0.56875,0,0.6938782
3,14,0.58,1,1,55,0.895,0,1
1,13,0.34,4,0.25,59,0.2725,-1,0
1,13,0.29,17,0.235294118,79,0.248970588,1,0.1
2,15,0.53,6,0.666666667,55,0.6325,-1,0.718902539
1,15,0.67,10,0.7,60,0.6925,-1,0.786558027
1,15,0.35,17,0.588235294,67,0.528676471,-1,0.523739573
3,13,0.36,11,0.454545455,54,0.430909091,1,0.490278794
1,13,0.27,17,0.176470588,54,0.199852941,-1,0
1,13,0.6,17,0.294117647,39,0.370588235,1,0.253121528
3,14,0.54,13,0.692307692,46,0.654230769,-1,0.734541579
1,15,0.34,2,0.5,60,0.46,0,0.471262145
3,15,0.33,20,0.8,67,0.6825,0,0.974847151
1,15,0.41,14,0.571428571,69,0.531071429,0,0.596798674
3,14,0.39,10,0.6,61,0.5475,1,0.754782822
2,15,0.74,11,0.818181818,42,0.798636364,0,1
2,14,0.2,14,0.428571429,46,0.371428571,1,0.39571154
1,14,0.34,20,0.4,14,0.385,-1,0.182411691
3,13,0.34,7,0.428571429,72,0.406428571,1,0.45106872
1,14,0.1,17,0.294117647,53,0.245588235,1,0.133420753
2,15,0.38,17,0.705882353,70,0.624411765,0,0.827449482
3,14,0.48,8,0.625,50,0.58875,0,0.707919714
1,15,0.61,13,0.615384615,42,0.614038462,0,0.734068853
3,13,0.34,3,0.333333333,56,0.335,-1,0.074871546
2,14,0.39,1,1,55,0.8475,1,1
2,15,0.49,6,0.666666667,56,0.6225,1,0.890590807
2,15,0.29,14,0.642857143,61,0.554642857,-1,0.598943054
2,14,0.36,18,0.5,68,0.465,-1,0.361089543
3,14,0.58,18,0.666666667,75,0.645,1,0.91355842
3,14,0.29,9,0.555555556,68,0.489166667,1,0.651769736
3,15,0.1,15,0.733333333,91,0.575,-1,0.703479001
3,13,0.67,7,0.571428571,57,0.596071429,-1,0.558520199
2,13,0.46,1,0,58,0.115,1,0.1
2,14,0.51,2,0.5,57,0.5025,-1,0.396825888
2,14,0.56,14,0.571428571,45,0.568571429,1,0.745372927
3,13,0.43,17,0.470588235,65,0.460441176,-1,0.316323594
2,13,0.32,10,0.3,63,0.305,0,0.084454427
3,15,0.2,1,1,54,0.8,1,1
3,14,0.62,19,0.684210526,68,0.668157895,0,0.87376669
3,13,0.23,3,0.333333333,66,0.3075,-1,0.049054104
3,15,0.57,19,0.842105263,35,0.774078947,-1,0.9
3,13,0.18,1,0,62,0.045,0,0
2,13,0.47,10,0.4,62,0.4175,-1,0.221479831
3,14,0.14,16,0.5625,35,0.456875,1,0.614795319
3,15,0.43,19,0.789473684,42,0.699605263,1,1
3,15,0.25,20,0.75,68,0.625,-1,0.766077738
2,14,0.32,17,0.470588235,52,0.432941176,1,0.514196591
1,15,0.16,17,0.470588235,62,0.392941176,0,0.359048965
2,15,0.39,6,0.666666667,65,0.5975,0,0.787746093
2,14,0.75,13,0.615384615,52,0.649038462,-1,0.676500868
1,14,0.71,14,0.5,45,0.5525,-1,0.45114948
3,15,0.52,18,0.833333333,73,0.755,0,1
3,14,0.1,11,0.545454545,26,0.434090909,-1,0.369036458
2,15,0.21,17,0.647058824,74,0.537794118,0,0.675661126
3,13,0.21,17,0.411764706,55,0.361323529,-1,0.147871901
1,15,0.15,2,0.5,59,0.4125,0,0.412784495
1,13,0.27,17,0.176470588,49,0.199852941,1,0.1
2,13,0.56,9,0.444444444,48,0.473333333,1,0.531944678
3,13,0.53,17,0.529411765,71,0.529558824,1,0.650360438
1,14,0.46,10,0.4,46,0.415,1,0.404181423
2,15,0.38,7,0.714285714,47,0.630714286,1,0.958631129
2,13,0.63,3,0.333333333,58,0.4075,-1,0.138225229
1,14,0.47,3,0.333333333,55,0.3675,0,0.212371695
1,13,0.65,19,0.315789474,49,0.399342105,1,0.299093066
2,15,0.62,14,0.785714286,64,0.744285714,-1,0.9
2,13,0.52,15,0.4,58,0.43,0,0.336851948
3,14,0.55,10,0.7,54,0.6625,1,0.960842739
1,15,0.31,10,0.5,45,0.4525,-1,0.340687881
2,14,0.5,19,0.578947368,55,0.559210526,0,0.647915958
3,15,0.46,18,0.833333333,28,0.74,0,1
2,15,0.56,11,0.727272727,52,0.685454545,-1,0.806686432
1,15,0.51,2,0.5,55,0.5025,-1,0.397301251
2,13,0.58,5,0.4,59,0.445,0,0.354572694
1,13,0.32,3,0.333333333,59,0.33,0,0.158107371
2,13,0.4,6,0.333333333,58,0.35,0,0.192921917
1,15,0.57,18,0.611111111,59,0.600833333,0,0.707354661
1,15,0.35,17,0.588235294,44,0.528676471,-1,0.514493558
1,14,0.42,12,0.416666667,59,0.4175,1,0.440445701
1,13,0.1,9,0.111111111,60,0.108333333,0,0
1,15,0.57,20,0.65,35,0.63,0,0.787653354
2,14,0.36,11,0.545454545,54,0.499090909,1,0.635941014
2,15,0.31,14,0.642857143,71,0.559642857,0,0.709694607
3,14,0.54,3,0.666666667,54,0.635,0,0.807454217
3,14,0.4,15,0.666666667,63,0.6,1,0.891297082
2,15,0.66,8,0.75,52,0.7275,0,0.973852623
3,13,0.79,5,0.6,56,0.6475,1,0.858056941
2,13,0.1,2,0.5,57,0.4,0,0.409823012
2,15,0.37,3,0.666666667,57,0.5925,-1,0.664824576
2,14,0.2,12,0.416666667,67,0.3625,1,0.367378826
1,13,0.63,1,0,59,0.1575,-1,0
1,15,0.32,4,0.5,59,0.455,0,0.446074213
2,15,0.53,17,0.705882353,58,0.661911765,-1,0.77422358
1,15,0.23,4,0.5,61,0.4325,0,0.434682649
3,14,0.1,6,0.5,70,0.4,0,0.402897766
3,14,0.1,7,0.571428571,58,0.453571429,1,0.627572071
3,15,0.34,19,0.789473684,53,0.677105263,-1,0.829689702
2,15,0.46,2,0.5,56,0.49,0,0.497991163
1,14,0.72,2,0.5,56,0.555,0,0.564337282
2,14,0.46,3,0.666666667,50,0.615,-1,0.702998268
1,13,0.35,14,0.214285714,53,0.248214286,0,0
1,15,0.48,14,0.571428571,65,0.548571429,-1,0.527358211
2,13,0.83,18,0.5,65,0.5825,-1,0.4817218
2,15,0.14,5,0.6,48,0.485,-1,0.491997704
3,13,0.57,20,0.5,45,0.5175,0,0.505523417
1,14,0.44,1,0,60,0.11,1,0.1
1,15,0.57,1,1,54,0.8925,-1,0.9
3,13,0.69,7,0.571428571,52,0.601071429,-1,0.594005996
1,13,0.34,18,0.222222222,28,0.251666667,-1,0
1,14,0.41,14,0.428571429,62,0.423928571,-1,0.243943734
3,14,0.29,3,0.666666667,55,0.5725,0,0.744055371
3,14,0.33,8,0.625,47,0.55125,-1,0.578859718
1,14,0.21,6,0.333333333,65,0.3025,1,0.252801145
3,14,0.18,6,0.5,58,0.42,0,0.422318705
3,13,0.62,7,0.571428571,56,0.583571429,1,0.758154471
2,14,0.49,13,0.538461538,67,0.526346154,-1,0.462980476
1,13,0.37,9,0.222222222,62,0.259166667,0,0
3,13,0.63,12,0.583333333,46,0.595,0,0.679919201
3,15,0.38,16,0.8125,65,0.704375,1,1
2,13,0.3,11,0.363636364,79,0.347727273,-1,0.131466944
2,15,0.57,8,0.75,59,0.705,-1,0.856031065
3,15,0.17,7,0.714285714,61,0.578214286,0,0.790620246
2,13,0.27,2,0.5,57,0.4425,-1,0.341927492
2,13,0.28,6,0.333333333,63,0.32,-1,0.05369507
2,13,0.42,17,0.352941176,52,0.369705882,1,0.319642879
2,13,0.54,7,0.428571429,54,0.456428571,0,0.37827907
3,15,0.39,3,0.666666667,55,0.5975,-1,0.663305211
1,13,0.49,17,0.294117647,55,0.343088235,-1,0.049845678
1,13,0.52,15,0.266666667,74,0.33,0,0.089536684
3,14,0.43,5,0.6,58,0.5575,-1,0.543835053
1,13,0.34,11,0.181818182,69,0.221363636,1,0.1
2,15,0.52,8,0.75,50,0.6925,0,0.935205074
3,15,0.62,9,0.888888889,47,0.821666667,1,1
3,14,0.68,14,0.714285714,61,0.705714286,1,1
1,15,0.25,11,0.545454545,38,0.471590909,0,0.516039152
2,14,0.41,7,0.571428571,54,0.531071429,-1,0.481663149
2,14,0.7,1,1,56,0.925,0,1
3,13,0.29,5,0.4,58,0.3725,-1,0.181675857
2,13,0.57,19,0.421052632,79,0.458289474,-1,0.271187908
2,14,0.38,10,0.5,68,0.47,0,0.470186953
2,13,0.28,4,0.25,59,0.2575,1,0.102069638
2,13,0.36,4,0.25,56,0.2775,-1,0
1,15,0.29,15,0.533333333,53,0.4725,0,0.520188616
3,15,0.62,1,1,54,0.905,0,1
3,15,0.57,16,0.875,64,0.79875,0,1
1,15,0.47,17,0.588235294,74,0.558676471,-1,0.546014595
3,13,0.74,16,0.5625,64,0.606875,1,0.765064691
2,15,0.74,10,0.8,49,0.785,1,1
2,14,0.46,16,0.5625,63,0.536875,-1,0.523894579
3,13,0.24,19,0.421052632,87,0.375789474,1,0.38279527
3,14,0.46,8,0.625,47,0.58375,-1,0.598873698
2,13,0.1,8,0.25,59,0.2125,-1,0
1,14,0.41,16,0.4375,70,0.430625,0,0.361861257
2,15,0.26,4,0.75,53,0.6275,0,0.866460691
2,15,0.28,5,0.6,61,0.52,1,0.715060266
1,15,0.49,19,0.631578947,55,0.596184211,0,0.745398915
3,13,0.79,12,0.583333333,31,0.635,0,0.721968583
3,13,0.53,10,0.5,46,0.5075,-1,0.410101371
1,15,0.38,8,0.625,54,0.56375,-1,0.591547053
2,13,0.4,20,0.35,99,0.3625,1,0.311535724
1,15,0.65,1,1,55,0.9125,-1,0.9
2,15,0.53,14,0.714285714,74,0.668214286,0,0.883420844
3,14,0.49,8,0.625,54,0.59125,1,0.83760079
2,15,0.1,20,0.6,34,0.475,1,0.682263309
3,15,0.1,15,0.666666667,50,0.525,-1,0.595281651
1,15,0.33,13,0.538461538,56,0.486346154,0,0.52598699
3,14,0.1,1,1,55,0.775,-1,0.9
3,13,0.34,1,0,59,0.085,-1,0
1,15,0.7,5,0.6,58,0.625,1,0.818973428
3,13,0.54,5,0.6,60,0.585,1,0.781124041
2,15,0.25,6,0.666666667,61,0.5625,0,0.742605245
2,13,0.1,16,0.25,44,0.2125,0,0
1,13,0.28,10,0.2,61,0.22,1,0.1
2,15,0.32,9,0.666666667,59,0.58,0,0.753010691
2,14,0.63,16,0.625,69,0.62625,-1,0.661963615
1,14,0.43,15,0.4,63,0.4075,0,0.327746162
1,15,0.19,4,0.5,55,0.4225,1,0.519726283
1,13,0.22,3,0.333333333,60,0.305,0,0.149925236
3,15,0.31,9,0.777777778,43,0.660833333,-1,0.825636207
3,14,0.69,10,0.7,48,0.6975,0,0.892787917
3,15,0.31,8,0.75,63,0.64,-1,0.80329867
3,14,0.54,4,0.75,64,0.6975,0,0.94068522
2,13,0.42,12,0.333333333,28,0.355,0,0.178970289
3,15,0.39,10,0.8,56,0.6975,0,1
3,14,0.11,6,0.5,37,0.4025,0,0.406396417
3,14,0.44,5,0.6,48,0.56,0,0.672581119
1,14,0.19,9,0.333333333,53,0.2975,1,0.239172614
3,13,0.27,15,0.4,57,0.3675,1,0.363461323
3,13,0.2,15,0.4,55,0.35,-1,0.1495934
1,15,0.34,17,0.529411765,33,0.482058824,0,0.512414582
3,13,0.46,14,0.5,65,0.49,0,0.477154264
3,14,0.19,20,0.55,60,0.46,-1,0.416704524
2,13,0.22,8,0.25,57,0.2425,0,0
2,14,0.59,8,0.625,57,0.61625,1,0.84528673
3,15,0.28,7,0.714285714,59,0.605714286,1,0.917171665
1,13,0.27,17,0.176470588,67,0.199852941,1,0.1
3,15,0.33,1,1,54,0.8325,1,1
3,13,0.65,9,0.555555556,44,0.579166667,-1,0.517828124
1,13,0.21,11,0.181818182,75,0.188863636,0,0
1,15,0.71,17,0.705882353,45,0.706911765,0,0.937273067
1,13,0.69,11,0.363636364,46,0.445227273,0,0.302219544
1,15,0.45,18,0.611111111,53,0.570833333,-1,0.577121447
3,14,0.1,6,0.5,52,0.4,-1,0.301884028
1,13,0.14,8,0.125,67,0.12875,-1,0
2,13,0.44,11,0.363636364,57,0.382727273,1,0.353358553
2,14,0.57,10,0.6,59,0.5925,1,0.799635925
2,15,0.32,1,1,53,0.83,-1,0.9
1,15,0.5,3,0.666666667,61,0.625,-1,0.682287476
2,13,0.2,6,0.333333333,61,0.3,1,0.235459493
1,15,0.26,17,0.529411765,39,0.462058824,1,0.587123171
1,13,0.4,17,0.235294118,49,0.276470588,0,0
2,14,0.1,12,0.416666667,61,0.3375,1,0.365094126
2,13,0.56,9,0.444444444,46,0.473333333,1,0.513934617
2,15,0.3,19,0.631578947,58,0.548684211,-1,0.597210893
1,15,0.34,11,0.545454545,64,0.494090909,-1,0.444893481
1,13,0.3,17,0.235294118,51,0.251470588,0,0
3,14,0.15,9,0.555555556,69,0.454166667,1,0.600656313
1,14,0.39,3,0.333333333,56,0.3475,0,0.192071118
1,13,0.57,12,0.333333333,31,0.3925,1,0.329567767
1,13,0.52,19,0.263157895,54,0.327368421,-1,0
1,13,0.4,13,0.230769231,73,0.273076923,0,0
3,13,0.21,6,0.333333333,56,0.3025,0,0.136775711
3,15,0.45,7,0.857142857,50,0.755357143,0,1
2,15,0.16,8,0.625,60,0.50875,-1,0.53447159
3,13,0.42,1,0,58,0.105,0,0
2,13,0.15,19,0.263157895,76,0.234868421,1,0.1
2,13,0.25,17,0.294117647,62,0.283088235,1,0.1763523
1,14,0.53,11,0.454545455,75,0.473409091,0,0.439546228
2,14,0.38,12,0.5,48,0.47,0,0.463642828
3,15,0.4,3,0.666666667,57,0.6,0,0.761686741
1,15,0.35,13,0.538461538,44,0.491346154,0,0.534093859
1,15,0.4,20,0.6,65,0.55,1,0.754568146
3,13,0.29,8,0.375,61,0.35375,1,0.332006213
1,13,0.4,11,0.272727273,51,0.304545455,0,0.073231385
1,13,0.71,4,0.25,62,0.365,1,0.213423213
1,15,0.62,8,0.625,86,0.62375,1,0.856913127
1,14,0.64,12,0.5,43,0.535,1,0.636163978
1,14,0.48,17,0.411764706,40,0.428823529,-1,0.246457271
1,13,0.33,7,0.285714286,59,0.296785714,-1,0
1,13,0.1,13,0.153846154,49,0.140384615,1,0.1
3,15,0.5,4,0.75,56,0.6875,1,1
1,13,0.32,19,0.210526316,48,0.237894737,0,0
1,15,0.26,13,0.538461538,60,0.468846154,0,0.505262783
1,15,0.42,11,0.545454545,60,0.514090909,1,0.664649913
3,13,0.45,11,0.454545455,48,0.453409091,0,0.409716623
2,14,0.61,3,0.666666667,61,0.6525,-1,0.716184787
2,14,0.13,10,0.4,64,0.3325,-1,0.136151099
1,14,0.43,19,0.421052632,22,0.423289474,1,0.436740387
3,14,0.29,4,0.5,55,0.4475,0,0.460595078
1,15,0.31,5,0.6,52,0.5275,1,0.742655776
1,15,0.44,10,0.6,57,0.56,1,0.737103213
3,14,0.44,11,0.636363636,65,0.587272727,0,0.728207738
1,15,0.38,16,0.5625,44,0.516875,0,0.578110581
1,14,0.65,6,0.5,61,0.5375,-1,0.423931176
1,13,0.4,5,0.2,65,0.25,1,0.1
3,13,0.39,1,0,59,0.0975,0,0
2,13,0.37,12,0.333333333,51,0.3425,1,0.290986982
2,14,0.7,19,0.631578947,66,0.648684211,1,0.874527482
2,13,0.88,7,0.571428571,56,0.648571429,-1,0.618904132
3,13,0.64,16,0.5625,59,0.581875,1,0.750991394
3,13,0.1,7,0.428571429,58,0.346428571,-1,0.163446508
2,13,0.33,16,0.3125,77,0.316875,1,0.23195155
2,13,0.1,7,0.285714286,46,0.239285714,1,0.123280875
2,13,0.18,10,0.3,57,0.27,1,0.182677768
2,14,0.34,16,0.5,58,0.46,-1,0.347533082
1,13,0.36,5,0.2,61,0.24,1,0.1
1,15,0.1,4,0.5,56,0.4,0,0.386865836
3,14,0.25,5,0.6,49,0.5125,0,0.593486076
1,14,0.1,6,0.333333333,62,0.275,0,0.117263514
3,13,0.22,3,0.333333333,58,0.305,1,0.243005894
2,15,0.39,19,0.684210526,88,0.610657895,0,0.793758462
1,14,0.46,12,0.416666667,60,0.4275,1,0.454871784
3,14,0.58,16,0.6875,55,0.660625,1,0.951722188
2,14,0.63,19,0.578947368,17,0.591710526,1,0.768563706
3,13,0.44,14,0.5,49,0.485,-1,0.393623719
2,15,0.25,12,0.666666667,57,0.5625,-1,0.609683329
2,14,0.33,7,0.428571429,55,0.403928571,-1,0.231563146
2,14,0.1,12,0.416666667,55,0.3375,-1,0.163330687
1,14,0.71,11,0.545454545,62,0.586590909,1,0.725875129
2,14,0.47,2,0.5,58,0.4925,-1,0.403778377
1,15,0.41,10,0.6,55,0.5525,1,0.744859663
2,15,0.35,18,0.666666667,41,0.5875,1,0.849471041
1,14,0.27,4,0.25,55,0.255,-1,0
1,15,0.31,4,0.5,55,0.4525,1,0.567850566
1,14,0.56,4,0.5,61,0.515,-1,0.41195066
2,15,0.56,18,0.722222222,56,0.681666667,0,0.913069627
2,13,0.4,3,0.333333333,54,0.35,1,0.291415948
3,13,0.27,11,0.454545455,48,0.408409091,-1,0.266105372
2,15,0.52,1,1,56,0.88,1,1
1,15,0.32,12,0.583333333,50,0.5175,0,0.600847043
3,14,0.56,8,0.625,45,0.60875,0,0.720221403
2,15,0.61,15,0.733333333,34,0.7025,-1,0.845160872
1,15,0.23,15,0.533333333,32,0.4575,0,0.49755277
1,13,0.65,7,0.285714286,64,0.376785714,0,0.156353574
1,15,0.6,8,0.625,62,0.61875,-1,0.650468162
2,13,0.3,14,0.357142857,61,0.342857143,1,0.30458559
1,14,0.4,8,0.375,61,0.38125,0,0.242058583
1,15,0.19,19,0.526315789,22,0.442236842,-1,0.360636527
3,15,0.59,11,0.818181818,75,0.761136364,0,1
3,14,0.17,14,0.571428571,48,0.471071429,0,0.552277047
3,14,0.56,5,0.6,52,0.59,1,0.795350617
3,13,0.13,14,0.357142857,57,0.300357143,-1,0.071245159
2,14,0.57,9,0.555555556,54,0.559166667,-1,0.519072695
3,15,0.47,7,0.857142857,54,0.760357143,1,1
1,14,0.1,2,0.5,57,0.4,1,0.492960507
1,15,0.1,16,0.5,78,0.4,1,0.501803165
1,13,0.47,16,0.25,50,0.305,1,0.150146852
3,14,0.21,1,1,55,0.8025,0,1
3,14,0.65,14,0.714285714,41,0.698214286,1,1
3,13,0.19,11,0.363636364,53,0.320227273,-1,0.085997294
1,15,0.55,19,0.631578947,49,0.611184211,1,0.845654675
3,15,0.16,20,0.7,22,0.565,-1,0.66866366
3,13,0.32,3,0.333333333,64,0.33,1,0.266108168
2,14,0.1,17,0.411764706,54,0.333823529,1,0.323568151
3,13,0.19,19,0.421052632,65,0.363289474,0,0.275434169
3,15,0.86,12,0.916666667,66,0.9025,0,1
1,14,0.1,1,0,62,0.025,1,0.1
3,15,0.27,15,0.733333333,78,0.6175,-1,0.740889589
2,15,0.63,16,0.75,52,0.72,1,1
1,15,0.26,12,0.5,83,0.44,1,0.541123998
1,13,0.36,19,0.210526316,54,0.247894737,0,0
2,14,0.52,11,0.545454545,74,0.539090909,-1,0.493495517
2,13,0.44,6,0.333333333,69,0.36,0,0.186802283
2,15,0.12,11,0.636363636,64,0.507272727,1,0.725863006
1,14,0.1,12,0.333333333,69,0.275,0,0.112068718
3,15,0.34,11,0.818181818,80,0.698636364,-1,0.9
3,15,0.33,16,0.75,91,0.645,0,0.883276466
3,14,0.62,13,0.692307692,48,0.674230769,1,0.969367542
2,15,0.36,15,0.666666667,53,0.59,0,0.757704918
3,15,0.43,3,0.666666667,58,0.6075,0,0.765880529
3,13,0.31,3,0.333333333,53,0.3275,1,0.258814037
2,14,0.43,1,1,56,0.8575,0,1
1,14,0.16,18,0.333333333,97,0.29,0,0.117995159
3,14,0.3,1,1,56,0.825,0,1
2,15,0.79,8,0.875,60,0.85375,1,1
3,15,0.25,1,1,55,0.8125,-1,0.9
1,15,0.51,20,0.6,76,0.5775,0,0.671208023
2,13,0.51,8,0.375,65,0.40875,-1,0.159671411
2,15,0.19,8,0.625,45,0.51625,1,0.734426876
3,14,0.35,2,0.5,56,0.4625,-1,0.371234869
1,13,0.61,8,0.375,58,0.43375,-1,0.213796045
3,13,0.48,8,0.5,48,0.495,-1,0.380505242
3,13,0.41,8,0.5,60,0.4775,1,0.583121739
1,15,0.39,20,0.55,81,0.51,0,0.5688967
2,14,0.1,20,0.4,25,0.325,0,0.244481143
2,15,0.33,7,0.714285714,46,0.618214286,0,0.83468014
2,13,0.41,17,0.352941176,76,0.367205882,-1,0.123078148
3,15,0.1,13,0.692307692,50,0.544230769,0,0.747869708
1,14,0.53,4,0.5,56,0.5075,1,0.586618699
2,13,0.61,6,0.5,55,0.5275,0,0.531016256
3,15,0.32,6,0.833333333,55,0.705,-1,0.9
2,14,0.67,2,0.5,57,0.5425,-1,0.429787923
2,15,0.7,11,0.818181818,58,0.788636364,0,1
1,14,0.32,11,0.363636364,66,0.352727273,1,0.329502756
1,14,0.48,7,0.428571429,66,0.441428571,-1,0.281956141
1,14,0.16,3,0.333333333,59,0.29,1,0.230221545
3,13,0.28,15,0.4,33,0.37,0,0.276698334
1,14,0.62,14,0.5,37,0.53,-1,0.421410572
3,15,0.37,5,0.8,57,0.6925,-1,0.885642128
3,13,0.26,15,0.4,57,0.365,-1,0.173183833
1,13,0.63,15,0.333333333,62,0.4075,-1,0.165240466
2,13,0.54,1,0,59,0.135,-1,0
2,14,0.1,3,0.333333333,58,0.275,1,0.229357439
3,13,0.1,18,0.388888889,51,0.316666667,-1,0.111659639
1,15,0.39,8,0.625,56,0.56625,1,0.795669191
2,14,0.22,6,0.5,53,0.43,-1,0.341716831
3,13,0.34,11,0.454545455,56,0.425909091,-1,0.303700631
3,15,0.21,2,0.5,61,0.4275,0,0.435082407
1,15,0.39,6,0.5,55,0.4725,0,0.465756423
3,15,0.15,19,0.736842105,44,0.590131579,-1,0.723748154
3,15,0.18,12,0.75,79,0.6075,0,0.860336098
1,15,0.14,4,0.5,54,0.41,0,0.401267605
3,14,0.58,1,1,54,0.895,0,1
3,14,0.21,13,0.538461538,46,0.456346154,0,0.489827188
1,15,0.34,6,0.5,63,0.46,-1,0.351634106
3,15,0.53,18,0.833333333,45,0.7575,-1,0.9
2,14,0.5,12,0.583333333,47,0.5625,1,0.750780968
3,13,0.17,20,0.4,71,0.3425,-1,0.126413425
3,14,0.31,17,0.588235294,28,0.518676471,0,0.614193251
2,15,0.69,19,0.789473684,47,0.764605263,1,1
3,15,0.28,17,0.764705882,53,0.643529412,1,1
3,13,0.24,14,0.428571429,43,0.381428571,0,0.323184184
3,13,0.46,5,0.4,55,0.415,0,0.323853245
3,14,0.17,13,0.538461538,57,0.446346154,0,0.494079466
3,13,0.31,8,0.375,60,0.35875,-1,0.143179085
1,15,0.72,7,0.714285714,64,0.715714286,0,0.924536705
3,15,0.43,17,0.823529412,36,0.725147059,1,1
1,14,0.15,8,0.375,55,0.31875,1,0.288144797
1,14,0.45,1,0,61,0.1125,0,0
1,13,0.81,18,0.388888889,59,0.494166667,-1,0.272952948
3,13,0.61,2,0.5,55,0.5275,0,0.524206707
3,14,0.21,14,0.571428571,54,0.481071429,1,0.647204529
3,14,0.38,5,0.6,54,0.545,0,0.642400884
2,14,0.48,17,0.529411765,61,0.517058824,-1,0.441396935
2,14,0.52,13,0.538461538,57,0.533846154,-1,0.480279373
2,15,0.72,9,0.777777778,49,0.763333333,1,1
1,15,0.47,12,0.583333333,31,0.555,1,0.730716629
3,13,0.43,17,0.470588235,73,0.460441176,-1,0.324670791
2,13,0.37,4,0.25,59,0.28,-1,0
2,15,0.3,11,0.636363636,58,0.552272727,1,0.789214213
2,14,0.27,12,0.5,59,0.4425,-1,0.342422113
2,13,0.26,7,0.285714286,66,0.279285714,1,0.184254337
2,14,0.44,5,0.6,50,0.56,-1,0.545769011
1,13,0.39,10,0.2,57,0.2475,0,0
1,15,0.35,17,0.588235294,42,0.528676471,-1,0.4973441
3,15,0.44,2,1,55,0.86,0,1
2,14,0.35,3,0.666666667,58,0.5875,1,0.854363828
3,13,0.48,8,0.5,69,0.495,0,0.498109665
1,13,0.48,8,0.25,55,0.3075,-1,0
2,15,0.58,11,0.727272727,60,0.690454545,0,0.936545631
3,15,0.23,1,1,57,0.8075,1,1
1,13,0.25,4,0.25,61,0.25,0,0
3,13,0.47,14,0.5,70,0.4925,0,0.495526161
1,14,0.27,9,0.333333333,56,0.3175,0,0.145282995
1,14,0.34,16,0.375,70,0.36625,-1,0.136106048
1,13,0.71,14,0.357142857,59,0.445357143,1,0.404239121
3,13,0.71,20,0.55,112,0.59,-1,0.529838497
1,13,0.67,20,0.35,58,0.43,1,0.375736351
3,15,0.62,13,0.846153846,50,0.789615385,1,1
2,13,0.62,6,0.5,59,0.53,0,0.522182822
1,13,0.43,13,0.230769231,72,0.280576923,-1,0
2,15,0.4,5,0.6,62,0.55,0,0.639790064
2,15,0.37,9,0.666666667,52,0.5925,0,0.770297262
2,15,0.21,3,0.666666667,55,0.5525,1,0.812645232
1,14,0.24,7,0.428571429,59,0.381428571,0,0.303221297
3,15,0.45,18,0.833333333,49,0.7375,-1,0.9
2,15,0.34,14,0.642857143,65,0.567142857,0,0.714613202
2,13,0.38,9,0.333333333,61,0.345,-1,0.074604843
1,14,0.5,7,0.428571429,53,0.446428571,0,0.354324034
1,13,0.42,9,0.222222222,63,0.271666667,0,0
3,15,0.48,10,0.8,60,0.72,0,1
2,15,0.57,7,0.714285714,67,0.678214286,-1,0.788080916
2,15,0.1,1,1,54,0.775,-1,0.9
3,13,0.64,7,0.571428571,54,0.588571429,-1,0.556712357
1,13,0.46,2,0.5,56,0.49,0,0.500548804
3,15,0.37,1,1,56,0.8425,1,1
1,15,0.46,10,0.6,71,0.565,1,0.765074635
3,13,0.48,1,0,60,0.12,-1,0
2,13,0.42,6,0.333333333,52,0.355,-1,0.095613042
2,13,0.45,12,0.333333333,43,0.3625,1,0.316587059
1,13,0.22,7,0.142857143,49,0.162142857,-1,0
3,13,0.48,20,0.5,55,0.495,-1,0.389702142
2,15,0.59,12,0.75,58,0.71,1,1
2,14,0.6,1,1,55,0.9,1,1
3,15,0.51,1,1,55,0.8775,-1,0.9
3,15,0.17,8,0.75,68,0.605,1,0.946218059
1,15,0.69,10,0.7,68,0.6975,0,0.902571432
1,15,0.45,11,0.636363636,65,0.589772727,1,0.831553885
2,14,0.1,18,0.444444444,72,0.358333333,0,0.308546437
3,15,0.64,10,0.9,33,0.835,1,1
3,15,0.31,9,0.777777778,66,0.660833333,1,1
1,15,0.36,5,0.6,45,0.54,1,0.742398069
2,15,0.1,5,0.6,54,0.475,-1,0.479759691
2,14,0.36,19,0.526315789,60,0.484736842,1,0.607123494
2,15,0.1,6,0.666666667,59,0.525,1,0.804335557
2,13,0.25,16,0.3125,89,0.296875,1,0.210138258
3,13,0.42,15,0.466666667,60,0.455,0,0.425012504
1,13,0.51,14,0.285714286,66,0.341785714,1,0.228606464
3,14,0.37,19,0.631578947,38,0.566184211,-1,0.597182496
1,14,0.29,4,0.25,57,0.26,1,0.107679291
